basis,E_eV,lambda_nm,sigma_200K,sigma_220K,sigma_250K,sigma_298K
aug-cc-pvtz-dk,1.0880440220110055,1139.5145406970114,7.308334123175873e-31,1.6805326067703866e-30,4.5475106803982065e-30,1.4606150210931816e-29
aug-cc-pvtz-dk,1.0900450225112557,1137.42272878201,5.778979873379931e-31,1.3288615363502946e-30,3.595890972289239e-30,1.1549642733063606e-29
aug-cc-pvtz-dk,1.0920460230115057,1135.3385826917088,3.1097953544083305e-31,7.1508943151537755e-31,1.935027511013578e-30,6.21511514200005e-30
aug-cc-pvtz-dk,1.0940470235117559,1133.2620603639689,0.0,0.0,0.0,0.0
aug-cc-pvtz-dk,1.096048024012006,1131.1931200438155,3.247447628287677e-29,3.2307732834893534e-29,3.198867125190518e-29,3.133278625495827e-29
aug-cc-pvtz-dk,1.098049024512256,1129.1317202806379,8.1407939278571e-29,8.098994206838426e-29,8.019010943219984e-29,7.854591829759693e-29
aug-cc-pvtz-dk,1.1000500250125063,1127.0778199254205,1.1533714782395078e-28,1.1474493769741343e-28,1.136117507403238e-28,1.1128229347088467e-28
aug-cc-pvtz-dk,1.1020510255127565,1125.0313781280072,1.3038952163527663e-28,1.312209880670595e-28,1.3276958656950208e-28,1.3578475086462476e-28
aug-cc-pvtz-dk,1.1040520260130064,1122.9923543343905,1.2398046551852355e-28,1.2788201501696171e-28,1.3521937980926737e-28,1.4979389745727628e-28
aug-cc-pvtz-dk,1.1060530265132567,1120.9607082840344,9.358810745355811e-29,9.985301070613527e-29,1.116502678357364e-28,1.3514543362177196e-28
aug-cc-pvtz-dk,1.1080540270135066,1118.9364000072235,4.473140980010055e-29,5.218639466250546e-29,6.623432545265685e-29,9.425085480265364e-29
aug-cc-pvtz-dk,1.1100550275137568,1116.9193898224426,1.4053159113052392e-29,2.1570902748635073e-29,3.6232006367445867e-29,6.74654412432437e-29
aug-cc-pvtz-dk,1.112056028014007,1114.909638333783,1.067375877022714e-29,1.6678831173773382e-29,2.892600604450361e-29,5.710389139565458e-29
aug-cc-pvtz-dk,1.114057028514257,1112.907106428379,5.184835983509323e-30,8.496410655501108e-30,1.593174670043177e-29,3.5575589156671974e-29
aug-cc-pvtz-dk,1.1160580290145072,1110.9117552738683,8.363879129683029e-31,1.9232524621371102e-30,5.204309084771977e-30,1.6715721100767215e-29
aug-cc-pvtz-dk,1.1180590295147574,1108.9235463158836,7.019466767626681e-31,1.6141083024282374e-30,4.3677669299841935e-30,1.4028831233025997e-29
aug-cc-pvtz-dk,1.1200600300150074,1106.9424412755695,4.298155549241101e-31,9.883497973313617e-31,2.6744683448726825e-30,8.590125263031147e-30
aug-cc-pvtz-dk,1.1220610305152576,1104.9684021471244,7.030855076095032e-32,1.6167270146264563e-31,4.3748531487474095e-31,1.405159146009466e-30
aug-cc-pvtz-dk,1.1240620310155078,1103.0013911953715,2.118298495657701e-29,2.1074218800674477e-29,2.0866096069031598e-29,2.0438264626807645e-29
aug-cc-pvtz-dk,1.1260630315157578,1101.041370953354,7.780046085415978e-29,7.740098660291998e-29,7.663659742598224e-29,7.50652663108842e-29
aug-cc-pvtz-dk,1.128064032016008,1099.0883042199555,1.2022556842832535e-28,1.196082582170425e-28,1.1842704254956632e-28,1.1599885415032402e-28
aug-cc-pvtz-dk,1.1300650325162582,1097.1421540575475,1.4156551965622104e-28,1.4161403928156564e-28,1.4168497575582813e-28,1.417438836397839e-28
aug-cc-pvtz-dk,1.1320660330165082,1095.2028837896596,1.4142674848819586e-28,1.4498474191496756e-28,1.5167189117353335e-28,1.649382488802262e-28
aug-cc-pvtz-dk,1.1340670335167584,1093.2704569986765,1.1402943161816035e-28,1.2046373325070855e-28,1.3257738152565185e-28,1.5669219043924218e-28
aug-cc-pvtz-dk,1.1360680340170084,1091.344837523558,6.426458876287909e-29,7.2377439749109e-29,8.766277126705235e-29,1.1813800537638104e-28
aug-cc-pvtz-dk,1.1380690345172586,1089.4259894575823,1.6115153435759057e-29,2.465607791856025e-29,4.116749049919148e-29,7.577787747779513e-29
aug-cc-pvtz-dk,1.1400700350175088,1087.5138771461166,1.3057411571871383e-29,2.0297708938289573e-29,3.48813263301816e-29,6.775445778455162e-29
aug-cc-pvtz-dk,1.1420710355177588,1085.6084651844064,7.434303560735197e-30,1.1957722389837679e-29,2.1771818730962254e-29,4.654331567639822e-29
aug-cc-pvtz-dk,1.144072036018009,1083.7097184153913,9.477532415035238e-31,2.1793341665485755e-30,5.897264568750176e-30,1.8941424919804368e-29
aug-cc-pvtz-dk,1.1460730365182592,1081.8176019275425,8.398060236633854e-31,1.9311123196365373e-30,5.225577809806562e-30,1.6784034121776537e-29
aug-cc-pvtz-dk,1.1480740370185092,1079.9320810527233,5.679250428146195e-31,1.3059290073025415e-30,3.533835692699268e-30,1.1350327371589155e-29
aug-cc-pvtz-dk,1.1500750375187594,1078.0531213640713,1.8191158416612187e-31,4.1830100209974575e-31,1.1319198848069542e-30,3.635613641435865e-30
aug-cc-pvtz-dk,1.1520760380190094,1076.1806886739037,6.939092006525233e-30,6.903462544268103e-30,6.835285996605924e-30,6.69513758282184e-30
aug-cc-pvtz-dk,1.1540770385192596,1074.3147490316428,7.164552731896243e-29,7.127765618984311e-29,7.057373920712404e-29,6.91267189054715e-29
aug-cc-pvtz-dk,1.1560780390195098,1072.4552687217654,1.234720867995954e-28,1.2283810701487738e-28,1.2162499431904836e-28,1.191312361882581e-28
aug-cc-pvtz-dk,1.1580790395197598,1070.602214261771,1.5224265193480366e-28,1.5146094680451632e-28,1.499651634360166e-28,1.4689032797355535e-28
aug-cc-pvtz-dk,1.16008004002001,1068.7555524001725,1.5949714488700474e-28,1.625470248919472e-28,1.6827363835084744e-28,1.7961200624417094e-28
aug-cc-pvtz-dk,1.1620810405202602,1066.915250114507,1.3638688986247122e-28,1.4287922979587653e-28,1.5509905104430629e-28,1.7941274355433757e-28
aug-cc-pvtz-dk,1.1640820410205102,1065.0812746093684,8.665535282891031e-29,9.539049887418008e-29,1.1184575670175139e-28,1.4464333299522236e-28
aug-cc-pvtz-dk,1.1660830415207604,1063.2535933144572,1.9708040243723813e-29,2.9302671432032097e-29,4.769142389419383e-29,8.560982256343766e-29
aug-cc-pvtz-dk,1.1680840420210106,1061.4321738826552,1.5695329126476222e-29,2.4290789032122142e-29,4.141554140321794e-29,7.930627288161774e-29
aug-cc-pvtz-dk,1.1700850425212606,1059.6169841881147,1.0041068997730714e-29,1.595652147125145e-29,2.8480899613357743e-29,5.900890210131719e-29
aug-cc-pvtz-dk,1.1720860430215108,1057.8079923243704,2.3619550984047732e-30,4.41474478862479e-30,9.851680547423144e-30,2.701531131266347e-29
aug-cc-pvtz-dk,1.174087043521761,1056.005166602471,9.91925083853386e-31,2.2809061802509355e-30,6.172117799969952e-30,1.9824226052841945e-29
aug-cc-pvtz-dk,1.176088044022011,1054.208475549128,7.27230141767765e-31,1.6722469789543438e-30,4.5250898235606424e-30,1.453413665761816e-29
aug-cc-pvtz-dk,1.1780890445222612,1052.4178879048832,3.1765181108951992e-31,7.30432157504629e-31,1.9765448311902025e-30,6.34846462866954e-30
aug-cc-pvtz-dk,1.1800900450225114,1050.6333726222974,0.0,0.0,0.0,0.0
aug-cc-pvtz-dk,1.1820910455227613,1048.8548988641558,6.248876346406268e-29,6.216790865521392e-29,6.155395683606351e-29,6.029187512990052e-29
aug-cc-pvtz-dk,1.1840920460230115,1047.0824360016898,1.246274809844433e-28,1.2398756871267044e-28,1.227631042741872e-28,1.2024601071822182e-28
aug-cc-pvtz-dk,1.1860930465232615,1045.3159536128217,1.6364695979816363e-28,1.6280669810799726e-28,1.6119886746618435e-28,1.5789369990035106e-28
aug-cc-pvtz-dk,1.1880940470235117,1043.555421480421,1.7793993368936e-28,1.8028736312718604e-28,1.8468701503815074e-28,1.933657118075706e-28
aug-cc-pvtz-dk,1.190095047523762,1041.800809590584,1.606164850026853e-28,1.670262906111807e-28,1.7908700044610894e-28,2.0306891883828805e-28
aug-cc-pvtz-dk,1.192096048024012,1040.0520881309274,1.1207978611585688e-28,1.2137874501012803e-28,1.3889323623058197e-28,1.7379041595153718e-28
aug-cc-pvtz-dk,1.1940970485242621,1038.3092274888982,4.1334205970540304e-29,5.191316015879135e-29,7.200982262046332e-29,1.1274246455007336e-28
aug-cc-pvtz-dk,1.1960980490245123,1036.5721982501045,1.8591389965470557e-29,2.866099227065576e-29,4.852419614632858e-29,9.171772457837127e-29
aug-cc-pvtz-dk,1.1980990495247623,1034.8409711966597,1.3035956469985877e-29,2.0537249140041731e-29,3.61247693685091e-29,7.306327692828945e-29
aug-cc-pvtz-dk,1.2001000500250125,1033.1155173055438,4.87763539914641e-30,8.322971141514215e-30,1.656062295946948e-29,4.0021590277552246e-29
aug-cc-pvtz-dk,1.2021010505252625,1031.3958077469829,1.1585719153587165e-30,2.6641062767976694e-30,7.2090548547795e-30,2.3154764328895703e-29
aug-cc-pvtz-dk,1.2041020510255127,1029.6818138828417,9.097531956669698e-31,2.091954039955037e-30,5.660814494923696e-30,1.8181970893542895e-29
aug-cc-pvtz-dk,1.206103051525763,1027.973507265035,4.809485384010525e-31,1.105928775749923e-30,2.9926363220928788e-30,9.612049035001174e-30
aug-cc-pvtz-dk,1.208104052026013,1026.2708596339544,0.0,0.0,0.0,0.0
aug-cc-pvtz-dk,1.210105052526263,1024.5738429169078,4.982347438898198e-29,4.9567650774222006e-29,4.9078135363101707e-29,4.807185372016318e-29
aug-cc-pvtz-dk,1.2121060530265133,1022.8824292265786,1.2317353332718464e-28,1.22541086495145e-28,1.213309070858357e-28,1.1884317882113578e-28
aug-cc-pvtz-dk,1.2141070535267633,1021.1965908594973,1.738629621094671e-28,1.7297024533318467e-28,1.7126204251474713e-28,1.6775054297957295e-28
aug-cc-pvtz-dk,1.2161080540270135,1019.516300294529,1.9643327207092548e-28,1.9785008168258832e-28,2.004926114021536e-28,2.0565291532904316e-28
aug-cc-pvtz-dk,1.2181090545272637,1017.8415301913757,1.8662562610048382e-28,1.9277810568119328e-28,2.043499220487449e-28,2.273407116270818e-28
aug-cc-pvtz-dk,1.2201100550275137,1016.1722533890938,1.4069693358874486e-28,1.5047331871467894e-28,1.6888372089793875e-28,2.0555261267352004e-28
aug-cc-pvtz-dk,1.222111055527764,1014.5084429046253,6.696105356508054e-29,7.853231849049798e-29,1.0033719155001985e-28,1.4382524288688889e-28
aug-cc-pvtz-dk,1.224112056028014,1012.8500719313444,2.1745072160612317e-29,3.3403993685591695e-29,5.618914833468676e-29,1.0491631727800482e-28
aug-cc-pvtz-dk,1.226113056528264,1011.1971138376173,1.6450041547002407e-29,2.5744179666915566e-29,4.476722098341623e-29,8.878759495199922e-29
aug-cc-pvtz-dk,1.2281140570285143,1009.5495421653767,7.895563732076e-30,1.2993751877472937e-29,2.4524563586225398e-29,5.527275431887741e-29
aug-cc-pvtz-dk,1.2301150575287645,1007.9073306287107,1.3397670219313523e-30,3.08075975712627e-30,8.336516556019954e-30,2.677605872989066e-29
aug-cc-pvtz-dk,1.2321160580290145,1006.2704531124645,1.1176070626629461e-30,2.5699086531990486e-30,6.954156676870247e-30,2.233605683446727e-29
aug-cc-pvtz-dk,1.2341170585292647,1004.6388836708552,6.756411473555154e-31,1.5536194151360024e-30,4.2040843808336185e-30,1.3503099229777087e-29
aug-cc-pvtz-dk,1.2361180590295147,1003.0125965261028,9.539800479232868e-32,2.1936525475203413e-31,5.936010017742236e-31,1.9065871433015962e-30
aug-cc-pvtz-dk,1.2381190595297649,1001.3915660670707,3.308535074329995e-29,3.2915470699273464e-29,3.259040727746707e-29,3.192218448667495e-29
aug-cc-pvtz-dk,1.240120060030015,999.7757668479225,1.1851348557070907e-28,1.179049662201756e-28,1.1674057175905238e-28,1.143469621918152e-28
aug-cc-pvtz-dk,1.242121060530265,998.1651735867902,1.8237750921067374e-28,1.8144107364030505e-28,1.796492154350069e-28,1.7596574811655478e-28
aug-cc-pvtz-dk,1.2441220610305153,996.559761164455,2.1457179011734383e-28,2.147913366812616e-28,2.151741097979016e-28,2.1581286289840787e-28
aug-cc-pvtz-dk,1.2461230615307652,994.959504623043,2.1426146879506923e-28,2.199417344764152e-28,2.3061930668058943e-28,2.51808850942158e-28
aug-cc-pvtz-dk,1.2481240620310154,993.3643791647295,1.7264125963656235e-28,1.8277480031043095e-28,2.0185389199925971e-28,2.398389698513676e-28
aug-cc-pvtz-dk,1.2501250625312657,991.7743601504601,9.710708795327661e-29,1.0981035411465976e-28,1.337449459053027e-28,1.8146675906817489e-28
aug-cc-pvtz-dk,1.2521260630315156,990.1894230986816,2.5150101556647482e-29,3.8506052480201896e-29,6.437462996154247e-29,1.1879029258846862e-28
aug-cc-pvtz-dk,1.2541270635317658,988.6095436840845,2.0314108609543453e-29,3.162047016414449e-29,5.446810215635818e-29,1.0624830165573657e-28
aug-cc-pvtz-dk,1.256128064032016,987.0346977363599,1.1478355294871353e-29,1.8519925991188682e-29,3.3889340307720354e-29,7.300440954264785e-29
aug-cc-pvtz-dk,1.258129064532266,985.4648612389663,1.5351954745457664e-30,3.5301424500544984e-30,9.552543301019876e-30,3.068181520772351e-29
aug-cc-pvtz-dk,1.2601300650325162,983.9000103279078,1.3529783955728087e-30,3.111138970515389e-30,8.418722516673469e-30,2.7040096066782427e-29
aug-cc-pvtz-dk,1.2621310655327664,982.340121290527,9.060493490384127e-31,2.0834371400365897e-30,5.637767817229382e-30,1.8107947266129092e-29
aug-cc-pvtz-dk,1.2641320660330164,980.7851705643055,2.760153699720403e-31,6.346902336291051e-31,1.717467786429652e-30,5.5163350311980836e-30
aug-cc-pvtz-dk,1.2661330665332666,979.2351347356775,1.1646483317937872e-29,1.1586683283954382e-29,1.1472256637892404e-29,1.123703333178306e-29
aug-cc-pvtz-dk,1.2681340670335168,977.6899905388559,1.0996082557632175e-28,1.0939622071433832e-28,1.083158560990793e-28,1.0609498407887574e-28
aug-cc-pvtz-dk,1.2701350675337668,976.1497148546672,1.8857866730447454e-28,1.8761039126736383e-28,1.8575760671176726e-28,1.8194889498530708e-28
aug-cc-pvtz-dk,1.272136068034017,974.6142847093982,2.3203773071506354e-28,2.308463097682065e-28,2.285665401106427e-28,2.238800883577052e-28
aug-cc-pvtz-dk,1.2741370685342672,973.0836772736551,2.4329657167760387e-28,2.4824270014810026e-28,2.575320374949674e-28,2.759334084982674e-28
aug-cc-pvtz-dk,1.2761380690345172,971.5578698612309,2.08013091024512e-28,2.1834243329609722e-28,2.3778552675374613e-28,2.7647656691772023e-28
aug-cc-pvtz-dk,1.2781390695347674,970.0368399279843,1.320795865569451e-28,1.45887533561053e-28,1.7189963854991937e-28,2.2374818077458727e-28
aug-cc-pvtz-dk,1.2801400700350176,968.5205650707306,2.9863119157672965e-29,4.5006137205626916e-29,7.407659852930122e-29,1.3421070819843895e-28
aug-cc-pvtz-dk,1.2821410705352676,967.0090230261412,2.465790366591178e-29,3.820686479949303e-29,6.52806791769377e-29,1.2549058882744983e-28
aug-cc-pvtz-dk,1.2841420710355178,965.5021916696531,1.569441008835105e-29,2.500243952076167e-29,4.4812024024434176e-29,9.346459316560845e-29
aug-cc-pvtz-dk,1.2861430715357678,964.0000490143913,3.551033868788911e-30,6.750542442487297e-30,1.535128266759564e-29,4.2865643422262204e-29
aug-cc-pvtz-dk,1.288144072036018,962.502573210097,1.6181005333799254e-30,3.720780497369825e-30,1.0068408659873432e-29,3.2338723228304884e-29
aug-cc-pvtz-dk,1.290145072536268,961.0097425420706,1.1770445301555342e-30,2.706583578704155e-30,7.323998166986614e-30,2.3523950769969023e-29
aug-cc-pvtz-dk,1.2921460730365182,959.52153543012,5.003654573959054e-31,1.1505774808363428e-30,3.1134554376687693e-30,1.0000107969763008e-29
aug-cc-pvtz-dk,1.2941470735367684,958.0379304275222,0.0,0.0,0.0,0.0
aug-cc-pvtz-dk,1.2961480740370184,956.5589062199923,9.672603936365303e-29,9.622938983579718e-29,9.527905693537609e-29,9.332548707700192e-29
aug-cc-pvtz-dk,1.2981490745372686,955.0844416246628,1.9173845426344625e-28,1.9075395398401543e-28,1.8887012453580062e-28,1.8499759478678375e-28
aug-cc-pvtz-dk,1.3001500750375188,953.6145155890727,2.5125831300689697e-28,2.499682020569843e-28,2.4749959026510644e-28,2.4242494159567415e-28
aug-cc-pvtz-dk,1.3021510755377688,952.1491071901652,2.734111247738755e-28,2.77305912227599e-28,2.8460885353524396e-28,2.9902736369459456e-28
aug-cc-pvtz-dk,1.304152076038019,950.688195633295,2.4686644109258528e-28,2.57180428800596e-28,2.7658893944485126e-28,3.1518824851741503e-28
aug-cc-pvtz-dk,1.3061530765382692,949.2317602512446,1.7230362857562233e-28,1.8715453339100012e-28,2.151270272321688e-28,2.7086542567504907e-28
aug-cc-pvtz-dk,1.3081540770385192,947.7797805032504,6.35425685086487e-29,8.04023221597189e-29,1.1247528904212567e-28,1.776608822573428e-28
aug-cc-pvtz-dk,1.3101550775387694,946.3322359740358,2.950910594709411e-29,4.553992555382451e-29,7.724807653629187e-29,1.465296699653079e-28
aug-cc-pvtz-dk,1.3121560780390196,944.8891063728554,2.0618337362641557e-29,3.255080393056749e-29,5.746109244541956e-29,1.1691197542257712e-28
aug-cc-pvtz-dk,1.3141570785392696,943.4503715325466,7.594440217229097e-30,1.305501674022499e-29,2.624337886191271e-29,6.42243274136497e-29
aug-cc-pvtz-dk,1.3161580790395198,942.0160114085899,1.915211080225811e-30,4.403978546849419e-30,1.1917138291371839e-29,3.827665819863064e-29
aug-cc-pvtz-dk,1.31815907953977,940.5860060781782,1.4941343938821499e-30,3.435723552722462e-30,9.29704635777757e-30,2.986118453883539e-29
aug-cc-pvtz-dk,1.32016008004002,939.1603357392952,7.762277161128751e-31,1.784915639078263e-30,4.829970510311685e-30,1.5513382979411923e-29
aug-cc-pvtz-dk,1.3221610805402702,937.7389807097994,0.0,0.0,0.0,0.0
aug-cc-pvtz-dk,1.3241620810405204,936.3219214265205,7.790085914254567e-29,7.750086938624795e-29,7.673549379657972e-29,7.516213494343602e-29
aug-cc-pvtz-dk,1.3261630815407703,934.9091384443606,1.9099192985803253e-28,1.9001126268286114e-28,1.8813476783356194e-28,1.8427731559197279e-28
aug-cc-pvtz-dk,1.3281640820410205,933.5006124354048,2.6904893876178493e-28,2.67667480063742e-28,2.650240754540751e-28,2.595901106122345e-28
aug-cc-pvtz-dk,1.3301650825412707,932.0963241880405,3.04170792225329e-28,3.066318915331341e-28,3.1122752796642063e-28,3.202237129776545e-28
aug-cc-pvtz-dk,1.3321660830415207,930.6962546060834,2.8919342005417824e-28,2.992204663106667e-28,3.1808188441381152e-28,3.5556435476495086e-28
aug-cc-pvtz-dk,1.334167083541771,929.3003847079115,2.1820857987055063e-28,2.339970112456688e-28,2.637303069237611e-28,3.2295682488674335e-28
aug-cc-pvtz-dk,1.336168084042021,927.9086956256084,1.0400104797337975e-28,1.2260200622377202e-28,1.5765415005850515e-28,2.2756493595176715e-28
aug-cc-pvtz-dk,1.3381690845422711,926.5211686041121,3.489191014615923e-29,5.364960941152602e-29,9.039844612405402e-29,1.6933907570743745e-28
aug-cc-pvtz-dk,1.340170085042521,925.1377850003734,2.633136339216373e-29,4.1283470028103656e-29,7.201628025558478e-29,1.4361281204059438e-28
aug-cc-pvtz-dk,1.3421710855427713,923.7585262825196,1.2536015220784017e-29,2.0729222099006757e-29,3.9408657298955936e-29,8.971784274447521e-29
aug-cc-pvtz-dk,1.3441720860430215,922.3833740290286,2.2464868864374337e-30,5.165738730209584e-30,1.3978456563791263e-29,4.489740665542375e-29
aug-cc-pvtz-dk,1.3461730865432715,921.0123099279078,1.8635634820682106e-30,4.2852162252281626e-30,1.1595768194876388e-29,3.724444953929811e-29
aug-cc-pvtz-dk,1.3481740870435217,919.6453157758813,1.1127959606052358e-30,2.5588456479420193e-30,6.924220254118934e-30,2.2239904033910167e-29
aug-cc-pvtz-dk,1.350175087543772,918.2823734775842,1.3218566350814524e-31,3.0395752839018187e-31,8.225071630107631e-31,2.641810875626267e-30
aug-cc-pvtz-dk,1.352176088044022,916.9234650447651,5.243942142266314e-29,5.217016596609799e-29,5.165494888717219e-29,5.059583312314566e-29
aug-cc-pvtz-dk,1.354177088544272,915.5685725954932,1.8531169131599814e-28,1.843601898940052e-28,1.825395033627582e-28,1.7879677454908044e-28
aug-cc-pvtz-dk,1.3561780890445223,914.217678353375,2.8460263547474326e-28,2.831413147645708e-28,2.803450951548611e-28,2.7459699325866956e-28
