r_obr_A,r_oh_A,theta_deg,nbf,t1_s,e_hf_Ha,e_ccsd_Ha,e_ccsdt_Ha,omega_app_eV,root0_sym,gap_any_eV,gap_app_eV,w1,status,wall_s
1.8,0.8,120.0,87,0.00587673069998482,-2679.8790802406406,-2680.4136739923842,-2680.4328039350567,3.0037962742084745,"A""",0.6938054042284069,3.4152814391754425,0.9519,ok,420.38
1.8,0.8,130.0,87,0.0060451006440588335,-2679.869988626192,-2680.4044953036027,-2680.423556857924,2.854949725940292,"A""",0.5732175942405363,3.3694655728322185,0.952,ok,410.52
1.8,0.8,135.0,87,0.006161436553267196,-2679.864261875128,-2680.3988066770753,-2680.417839978866,2.7629178584698693,"A""",0.5043835964158772,3.3471106852428063,0.952,ok,415.74
1.8,0.85,110.0,87,0.005884568609501049,-2679.9038727062702,-2680.4403419493788,-2680.4598218114697,3.073620095928029,"A""",0.7960114525537223,3.444235934063965,0.9514,ok,388.69
1.8,0.85,85.0,87,0.00599439851096615,-2679.890304145832,-2680.430391989953,-2680.450466620275,3.0613329204253925,"A""",0.9177319997027553,3.536478062028972,0.9506,ok,417.68
1.8,0.85,105.0,87,0.005869332828304171,-2679.9043782442195,-2680.441285289574,-2680.460842514032,3.100709517184366,"A""",0.8315686788804271,3.465879844866156,0.9513,ok,408.62
1.8,0.85,80.0,87,0.006066691066396558,-2679.882099518091,-2680.423354556052,-2680.443619553039,3.0179164862642245,"A""",0.9270026582548531,3.548998373628193,0.9504,ok,433.72
1.8,0.85,75.0,87,0.006155520462222824,-2679.87172453115,-2680.4142936483718,-2680.434773801242,2.9627630090571335,"A""",0.9313748431947662,3.559858256545511,0.9501,ok,439.86
1.8,0.85,135.0,87,0.0062985790535998116,-2679.8839928599286,-2680.4197849134134,-2680.439057443421,2.7228262957988525,"A""",0.5181670121248728,3.330470333770294,0.9515,ok,367.79
1.8,0.85,90.0,87,0.005937678733482741,-2679.896496945529,-2680.435567011887,-2680.4554768761636,3.0921554534009705,"A""",0.9037738379933403,3.521837911835732,0.9508,ok,443.65
1.8,0.85,95.0,87,0.005897170783298905,-2679.9008191827156,-2680.4390211841474,-2680.4587911028802,3.1094964781616765,"A""",0.8849986313485453,3.5050329269163707,0.951,ok,449.52
1.8,0.9,95.0,87,0.005991144928395449,-2679.910504923465,-2680.450316649222,-2680.4703547007343,3.0956159299598958,"A""",0.8812452225550451,3.488469639027063,0.9507,ok,287.58
1.8,0.85,100.0,87,0.005873995155264968,-2679.903403325826,-2680.4408855732,-2680.4605386725616,3.1125531563820474,"A""",0.8610753369649246,3.4862699008308526,0.9512,ok,454.59
1.8,0.85,125.0,87,0.006062552328535493,-2679.894818206383,-2680.430661550907,-2680.4499938199842,2.9026707549805666,"A""",0.6493627023081974,3.3755252538607046,0.9515,ok,416.36
1.8,0.85,120.0,87,0.0059798934879728306,-2679.898951659879,-2680.4349072362234,-2680.4542774811252,2.9740336576153554,"A""",0.7051310894330655,3.398683923107478,0.9515,ok,421.03
1.8,0.85,130.0,87,0.006169307577498228,-2679.889774503741,-2680.4255717159945,-2680.444872777864,2.818382220637858,"A""",0.5868447338939933,3.3526405472873346,0.9515,ok,421.84
1.8,0.9,75.0,87,0.006270264153045817,-2679.881708186444,-2680.4259917556137,-2680.446787833691,2.9659091286940122,"A""",0.910182682477654,3.5419760683253356,0.9497,ok,416.72
1.8,0.9,80.0,87,0.006168688662481976,-2679.8919679337773,-2680.4349152344826,-2680.455479847929,3.016634965361871,"A""",0.9099246056658329,3.531768964205471,0.95,ok,419.21
1.8,0.95,75.0,87,0.006406519183441651,-2679.8844434772705,-2680.4305143176766,-2680.451643399833,2.964643948489881,"A""",0.8877292371013462,3.520451217484122,0.9493,ok,278.5
1.8,0.9,90.0,87,0.0060307025979740555,-2679.9062254439264,-2680.446932343797,-2680.467118007126,3.082296761397395,"A""",0.8956266910629044,3.505347164329808,0.9505,ok,409.41
1.8,0.9,110.0,87,0.00599616200426017,-2679.9134690043993,-2680.4514741002185,-2680.4712107125565,3.0485280481133725,"A""",0.803501570791581,3.426523044582734,0.951,ok,381.85
1.8,0.9,85.0,87,0.006089769298546732,-2679.9000907164705,-2680.441843606246,-2680.4622044261982,3.0556834386653384,"A""",0.9050798163331458,3.519764063066873,0.9503,ok,462.35
1.8,0.9,100.0,87,0.00597162258120484,-2679.9130554030335,-2680.4521219426074,-2680.472037751419,3.0948217504890803,"A""",0.8614602728775669,3.4694123407433435,0.9508,ok,421.19
1.8,0.9,115.0,87,0.006042710869128214,-2679.9115871353874,-2680.449254735419,-2680.4689286732123,3.0025681192061175,"A""",0.7642750628018811,3.4036207781335945,0.951,ok,385.25
1.8,0.9,120.0,87,0.0061137331503907395,-2679.908490709532,-2680.4459276264424,-2680.465552881186,2.9416911852354066,"A""",0.7176636879059289,3.3803370266791943,0.9511,ok,379.94
1.8,0.9,130.0,87,0.006333968084821161,-2679.899237703599,-2680.436443621609,-2680.4560000019424,2.7784990319320775,"A""",0.6018631204715376,3.3343431670436874,0.951,ok,376.91
1.8,0.9,105.0,87,0.005972964737406267,-2679.914001495076,-2680.452468592667,-2680.4722848653464,3.0792577540123496,"A""",0.8357291527807408,3.4486065199865643,0.9509,ok,451.38
1.8,0.9,135.0,87,0.006482047733050364,-2679.8934057876904,-2680.430561046839,-2680.450089082252,2.6789569241426836,"A""",0.5333560357454545,3.312526935084884,0.951,ok,384.8
1.8,0.9,125.0,87,0.006210658833189277,-2679.904322741144,-2680.441613961803,-2680.461201276002,2.8666171913828307,"A""",0.6634843066014958,3.3570992608575523,0.9511,ok,413.67
1.8,0.95,80.0,87,0.006287015673516732,-2679.8945193185814,-2680.4392372726934,-2680.4601164201777,3.011823635987739,"A""",0.8918363302120791,3.5108415654082585,0.9496,ok,449.87
1.8,1.0,75.0,87,0.0065661707176498845,-2679.882031266507,-2680.429937036718,-2680.4514153440477,2.9584414007190647,"A""",0.8642133194936346,3.4924457350595253,0.9488,ok,291.3
1.8,0.95,85.0,87,0.0061993718972312905,-2679.9025178073266,-2680.4460178445843,-2680.466678378726,3.047102699549587,"A""",0.8917483319720205,3.499355532472655,0.9499,ok,472.58
1.8,0.95,125.0,87,0.006399249912583972,-2679.9064339600795,-2680.4452714273025,-2680.4651298782337,2.827383664171677,"A""",0.6788354176140997,3.335812795962729,0.9505,ok,372.86
1.8,0.95,90.0,87,0.006137976673660559,-2679.908569056913,-2680.450997848532,-2680.4714721387845,3.069896997622663,"A""",0.8871580574124065,3.4851719899870335,0.9501,ok,463.26
1.8,0.95,100.0,87,0.00608748439578676,-2679.9153009428474,-2680.456042032189,-2680.4762334007874,3.0748781841424333,"A""",0.8621826841909602,3.448921440731715,0.9504,ok,423.21
1.8,0.95,95.0,87,0.006100850279213572,-2679.912791359452,-2680.454300549739,-2680.474619392257,3.079424048396411,"A""",0.8775165968901593,3.4682371865568697,0.9503,ok,456.42
1.8,0.95,120.0,87,0.006282411179092228,-2679.910630386791,-2680.4496463025334,-2680.4695419013788,2.906527872254913,"A""",0.7313377815836899,3.3588947090948578,0.9506,ok,404.21
1.8,1.0,110.0,87,0.0062981483833262275,-2679.912567879404,-2680.453911655828,-2680.4742042795774,2.991014523754783,"A""",0.8209372444159194,3.377177756975843,0.9501,ok,284.38
1.8,0.95,115.0,87,0.006194073158007489,-2679.9137516073765,-2680.4530257615993,-2680.4729697687994,2.971325965125051,"A""",0.7755855156184072,3.382234607776258,0.9506,ok,413.42
1.8,0.95,105.0,87,0.006098050370673102,-2679.916215829269,-2680.4563355677615,-2680.476424174531,3.055581481285198,"A""",0.840496558530216,3.4277703878726906,0.9505,ok,435.63
1.8,0.95,130.0,87,0.006545682022610682,-2679.9013139572958,-2680.4400269593666,-2680.459855469232,2.735008155071948,"A""",0.6181523020166703,3.3134511224151684,0.9505,ok,406.36
1.8,0.95,135.0,87,0.006720161381317909,-2679.895437762694,-2680.4340536365667,-2680.453854621502,2.630989554260793,"A""",0.549808359802243,3.2922790399924104,0.9504,ok,408.35
1.8,0.95,110.0,87,0.00613320922560409,-2679.915657411746,-2680.455293023706,-2680.4753002645834,3.0211000862129396,"A""",0.8118217214724683,3.4053601653875423,0.9506,ok,453.88
1.8,1.0,100.0,87,0.006222728904039631,-2679.912265849426,-2680.4547527829036,-2680.4752328388317,3.052438815251619,"A""",0.863292745733252,3.4205481532376676,0.95,ok,412.15
1.8,1.0,80.0,87,0.006422399041817687,-2679.891861005134,-2680.4384043407467,-2680.4596121439104,3.0030794929227813,"A""",0.87292164567416,3.4826094899884694,0.9492,ok,456.98
1.8,1.0,85.0,87,0.006323432872883048,-2679.899698973725,-2680.445005907162,-2680.46597906653,3.0352602532577104,"A""",0.8778947529469369,3.4711085365276495,0.9495,ok,472.91
1.8,1.0,90.0,87,0.006259739004840383,-2679.9056465570307,-2680.4498611673657,-2680.470636567136,3.0546629063980277,"A""",0.878492940960711,3.456896903768483,0.9497,ok,474.0
1.8,1.0,95.0,87,0.006226876373955642,-2679.9098013294406,-2680.4530757160924,-2680.4736879692223,3.060640622845824,"A""",0.873901853423231,3.4399036037122035,0.9499,ok,472.54
1.8,1.0,105.0,87,0.00624644984041924,-2679.9131494521653,-2680.454996443667,-2680.47537125232,3.029381981706961,"A""",0.8458796335488641,3.399431488901677,0.9501,ok,426.59
1.8,1.0,120.0,87,0.006490096200395273,-2679.9075032447086,-2680.448180805854,-2680.4683634679855,2.868161900043654,"A""",0.7460231920004833,3.3315532298795896,0.95,ok,397.99
1.8,1.0,130.0,87,0.0068116251711406615,-2679.8981380646565,-2680.4384440782624,-2680.458563363875,2.687460556018052,"A""",0.6354841991681226,3.287847961239504,0.9499,ok,378.89
1.8,1.0,115.0,87,0.006378696432107736,-2679.9106429758813,-2680.4516040281233,-2680.4718338282287,2.937196510650419,"A""",0.7878228990217494,3.3543727333317084,0.9501,ok,426.29
1.8,1.0,125.0,87,0.006633999106971717,-2679.903285538565,-2680.4437537874887,-2680.46390108636,2.7845548727552885,"A""",0.6952361887921008,3.309218841991818,0.95,ok,431.21
1.8,1.05,110.0,87,0.006493938017116449,-2679.905755941678,-2680.4488774191864,-2680.469471729563,2.9577877119205445,"A""",0.8307561286409914,3.332394574249495,0.9496,ok,295.41
1.8,1.05,75.0,87,0.00675124003430557,-2679.875995143622,-2680.425766871828,-2680.4476100585243,2.9466257080561387,"A""",0.8398405817129959,3.44737873061916,0.9482,ok,440.7
1.8,1.05,80.0,87,0.006575793094201688,-2679.8855248630675,-2680.4339335018053,-2680.455483627214,2.98985394226555,"A""",0.8533928969704845,3.432901340047952,0.9487,ok,442.05
1.8,1.05,85.0,87,0.006462433759742068,-2679.8931732549922,-2680.440333547388,-2680.461632042107,3.0196846989034576,"A""",0.8637073308561023,3.418552236920229,0.949,ok,449.85
1.8,1.05,95.0,87,0.006370141212188979,-2679.9030836316297,-2680.4481800435933,-2680.4690988432926,3.038844068689538,"A""",0.8704983825536127,3.3876176455036027,0.9495,ok,444.56
1.8,1.05,90.0,87,0.006396522324932593,-2679.899002592044,-2680.4450549377757,-2680.4661440721325,3.036161858599904,"A""",0.8697791474141002,3.403573775708494,0.9493,ok,471.44
1.8,1.05,100.0,87,0.006378848799325768,-2679.9055019136854,-2680.449796063985,-2680.4705788197343,3.0270734274156674,"A""",0.8648307282881285,3.3704201269169194,0.9496,ok,477.25
1.8,1.1,80.0,87,0.006748424260866644,-2679.8766282900515,-2680.426936483229,-2680.4488424879123,2.9713410663616893,"A""",0.8334631658832656,3.2929722550030043,0.9481,ok,306.85
1.8,1.05,130.0,87,0.0071393176908766615,-2679.8912698478885,-2680.433251433314,-2680.4536827825777,2.6352301658084825,"A""",0.6534421867290935,3.253381611474504,0.9491,ok,382.45
1.8,1.05,105.0,87,0.006420330273900576,-2679.906356306114,-2680.4499961572674,-2680.470672267362,3.0002068206121155,"A""",0.8518554289863315,3.351934442850328,0.9496,ok,464.46
1.8,1.05,135.0,87,0.007397278440168974,-2679.8853277445614,-2680.4271230618087,-2680.4475313775024,2.520656713926031,"A""",0.5852064374842951,3.2360727679278747,0.9489,ok,406.23
1.8,1.05,125.0,87,0.006920868539031658,-2679.896436267355,-2680.4386149299075,-2680.4590711574297,2.7375370198839604,"A""",0.7123529851509838,3.272189838643688,0.9493,ok,419.9
1.8,1.05,120.0,87,0.00674177198666774,-2679.900667089718,-2680.443082792528,-2680.4635713503376,2.826035447652161,"A""",0.7614717136923974,3.291985445723171,0.9494,ok,429.4
1.8,1.05,115.0,87,0.006600457251385956,-2679.903818004205,-2680.4465391106137,-2680.467072265555,2.899659838839988,"A""",0.8008199151545047,3.3122357736836334,0.9495,ok,479.4
1.8,1.1,90.0,87,0.006549283565539641,-2679.889767991283,-2680.4377074124423,-2680.4591235500457,3.0137297827802634,"A""",0.861169385359228,3.2511846262649438,0.9488,ok,458.96
1.8,1.1,85.0,87,0.006617219888930092,-2679.8840657649175,-2680.4331219415017,-2680.4547587026054,2.9996619489649152,"A""",0.8493868646427052,3.2648637500281135,0.9485,ok,494.52
1.8,1.1,75.0,87,0.0069638014959656725,-2679.8674429479597,-2680.419103710936,-2680.4413271575445,2.9282536051245316,"A""",0.8147746415731641,3.3350649422317553,0.9476,ok,503.92
1.8,1.1,135.0,87,0.007855752977169225,-2679.875892848516,-2680.4194127307433,-2680.440162282257,2.4567964952754973,"A""",0.602814508586399,3.1904818334799137,0.948,ok,372.3
1.8,1.1,95.0,87,0.006532028112005383,-2679.893773131938,-2680.4407468672875,-2680.4619864308597,3.0133868244603677,"A""",0.867389648083592,3.247380408090593,0.9489,ok,489.52
1.8,1.1,100.0,87,0.006557791742221498,-2679.8961467904537,-2680.442308854818,-2680.463409814309,2.9981262365377583,"A""",0.8667959094362641,3.247434582501692,0.949,ok,479.9
1.8,1.1,110.0,87,0.006723806691788613,-2679.896362597716,-2680.4413321185652,-2680.462246616674,2.920703921067644,"A""",0.8410717856110197,3.242522379112081,0.949,ok,447.64
1.8,1.15,95.0,87,0.006714588365157222,-2679.8827051836784,-2680.431616975262,-2680.4531932557093,2.983259026858766,"A""",0.8645789847038752,2.9397271972083274,0.9483,ok,300.25
1.8,1.1,125.0,87,0.007265683195766809,-2679.887030094888,-2680.4310025945615,-2680.451790946415,2.6855129217093756,"A""",0.7295839505323126,3.213479757653863,0.9485,ok,412.73
1.8,1.1,130.0,87,0.007536343377007329,-2679.8818542812073,-2680.42559935074,-2680.4463675338698,2.5774828617199135,"A""",0.6712898352960411,3.2016792653046022,0.9482,ok,416.09
1.8,1.1,105.0,87,0.00662225996312694,-2679.8969759910688,-2680.442474387873,-2680.4634687624675,2.9673751996665443,"A""",0.85832667862377,3.2465864330356897,0.949,ok,490.91
1.8,1.1,115.0,87,0.006863056565043931,-2679.8944187735333,-2680.4389746828256,-2680.459831260023,2.857961936450666,"A""",0.814247758996834,3.2350246718523796,0.9488,ok,467.58
1.8,1.1,120.0,87,0.007042305884873835,-2679.8912649383997,-2680.4354978365614,-2680.456313924083,2.7793589597570585,"A""",0.7772204102413371,3.2249579345418473,0.9487,ok,472.46
1.8,1.15,130.0,87,0.008009902466454628,-2679.8707354624726,-2680.416343459293,-2680.437477719574,2.5131444635640734,"A""",0.6877486680652558,3.116925530175919,0.9471,ok,292.58
1.8,1.15,80.0,87,0.006941906398509379,-2679.8659893910503,-2680.4182324014764,-2680.4405081414266,2.9462925927496504,"A""",0.8132727301094838,2.962868600748499,0.9474,ok,452.72
1.8,1.15,75.0,87,0.007206114039654234,-2679.8571823864427,-2680.410753512291,-2680.433372654457,2.901924208766626,"A""",0.7890294955041925,3.043605088883942,0.9469,ok,471.18
1.8,1.15,85.0,87,0.006789153246246384,-2679.873202548473,-2680.4242001337752,-2680.446188802533,2.9740665579956085,"A""",0.8350871335557181,2.9250489778809796,0.9479,ok,464.75
1.8,1.15,105.0,87,0.006855245336634612,-2679.8858479448854,-2680.4332772254998,-2680.4546093676267,2.92986275062427,"A""",0.8650201500474887,3.0117175023938816,0.9483,ok,448.81
1.8,1.15,100.0,87,0.006762065588797091,-2679.885038292498,-2680.433135039524,-2680.4545718573986,2.964590059669195,"A""",0.8690659468646929,2.972957608994683,0.9483,ok,454.74
1.8,1.15,110.0,87,0.006991262310156389,-2679.8852284178,-2680.4321235344605,-2680.453379610813,2.8787113244564155,"A""",0.8514360691956318,3.0484286840377544,0.9482,ok,457.95
1.8,1.15,90.0,87,0.0067195859765491915,-2679.8787743749126,-2680.4286545908435,-2680.450412213904,2.986319156596053,"A""",0.8527632878432698,2.9206596536194622,0.9481,ok,498.06
1.8,1.15,115.0,87,0.007170652159835472,-2679.8832867343344,-2680.4297600671857,-2680.4509633565153,2.811023728061281,"A""",0.8274608031989393,3.077848735870208,0.948,ok,451.12
1.8,1.15,120.0,87,0.0073964598527874546,-2679.880139042665,-2680.4262769484676,-2680.447445774638,2.727035952318671,"A""",0.7924097747986842,3.098152450699508,0.9477,ok,496.89
1.8,1.15,125.0,87,0.007674418065235897,-2679.8759101247915,-2680.421769847473,-2680.4429175031737,2.62738607167456,"A""",0.7458508420749439,3.1103992093143793,0.9474,ok,495.4
1.8,1.15,135.0,87,0.008406819915732963,-2679.8647653656813,-2680.410115623512,-2680.4312378426957,2.385830964366891,"A""",0.618642707961888,3.1201023216169617,0.9467,ok,430.81
1.8,1.2,135.0,87,0.00905855038568211,-2679.8525704855942,-2680.399873629682,-2680.4214064699436,2.3065707127872375,"A""",0.6303441529847418,3.0104920462628253,0.9452,ok,296.26
1.8,1.2,75.0,87,0.007480512352719205,-2679.845803460431,-2680.4013076780993,-2680.4243384920856,2.865474454421152,"A""",0.7622257260930799,2.652329677659584,0.946,ok,482.31
1.8,1.2,90.0,87,0.006909792779345274,-2679.8666357841207,-2680.4185185938504,-2680.4406341011327,2.9522466689378843,"A""",0.8444419350091881,2.5237459738820442,0.9474,ok,467.24
1.8,1.2,80.0,87,0.007158361937670452,-2679.8542090559476,-2680.4084267894455,-2680.4310868995744,2.9127093040552365,"A""",0.7926916353744934,2.5578019923902002,0.9466,ok,495.71
1.8,1.25,100.0,87,0.007259667698223084,-2679.85987769703,-2680.4120831215146,-2680.4342572301734,2.876687957527222,"A""",0.8718758312576299,2.2429680393429625,0.9464,ok,299.87
1.8,1.2,85.0,87,0.006980330093088994,-2679.8611923987964,-2680.414183653274,-2680.43653920122,2.9410779259709994,"A""",0.8207470397290457,2.519995908648055,0.9471,ok,503.53
1.8,1.2,95.0,87,0.006920441452558787,-2679.8704971186844,-2680.4214163934093,-2680.443347716496,2.9468589143708805,"A""",0.8618094794698367,2.5570136017168457,0.9475,ok,483.62
1.8,1.2,100.0,87,0.006994792687330785,-2679.8727957535443,-2680.4229034471973,-2680.444696702525,2.924910427403776,"A""",0.8711896345297201,2.6104743293898127,0.9475,ok,472.72
1.8,1.2,115.0,87,0.007527183489308245,-2679.871043845347,-2680.419528133646,-2680.4411054926327,2.757325988016112,"A""",0.8391784386700504,2.81936759494047,0.9469,ok,447.38
1.8,1.2,130.0,87,0.008566199491389545,-2679.8585374717477,-2680.4061224270913,-2680.427657682765,2.4408906934847394,"A""",0.7006463443324048,2.9790182737803947,0.9457,ok,447.64
1.8,1.2,125.0,87,0.008152157933273492,-2679.863699576803,-2680.4115528864368,-2680.4330920411912,2.5617335126750445,"A""",0.7592411492066171,2.93726614082868,0.9461,ok,484.46
1.8,1.2,110.0,87,0.007299955401776392,-2679.8729747594507,-2680.4218833609234,-2680.4435060993724,2.8302779952340607,"A""",0.8608784390501194,2.7483419630597754,0.9472,ok,502.3
1.8,1.2,120.0,87,0.007808802502781664,-2679.867911941989,-2680.4160544332763,-2680.4376056989536,2.6675801348725727,"A""",0.8054355946235618,2.883688099198265,0.9465,ok,496.39
1.8,1.25,75.0,87,0.007790823741185772,-2679.8337369564474,-2680.391199682216,-2680.4146592793036,2.8155071615849194,"A""",0.7330319951427832,2.2656594337325027,0.945,ok,484.28
1.8,1.25,80.0,87,0.0074009578592671614,-2679.841729116702,-2680.397967726843,-2680.421028376873,2.8673347772244995,"A""",0.7708192837303018,2.1627605928283247,0.9456,ok,484.79
